plot_id,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
20,-0.03678916851034572,-0.008914173832328528,-0.028326902320559177,0.045110574228645395,-0.03383314539359635,-0.018458833162201278,0.0200971653566851,0.04106531011549158,0.007601244756584617,-0.00500510238371471,-0.002126698820121472,0.031842786135575674
21,0.00789463203378854,-0.026952875175410878,-0.022691481976268635,0.038204163615529495,-0.017177140532534663,0.04707207063550093,-0.020274094886216287,0.045117431399983116,-0.015320577125624494,0.00220621480080709,-0.029557220619780628,-0.0083644996357774
23,0.014353249696875773,-0.033686696969736335,0.02996876547608396,-0.043896419802477805,0.025379386456378994,0.017108429407007703,-0.025973148478668467,0.012454506105127458,-0.022012415909850497,0.05551631858427042,-0.01537609458168219,-0.02506477897324137
24,-9.169028189019574e-4,-0.030748187881204037,0.030339532487504612,0.008451674754574387,-0.006306177570835163,0.04379938260451451,-0.03353042738382763,0.02270394691237006,-0.05313596441366151,-0.027031146900683572,-0.043505472406125976,0.06763903266693277
25,-0.014089775291161566,0.06901460681128158,-0.022626104872418562,0.04685726294141248,-0.03179479894120187,0.011340194323881189,-0.030372718732285458,0.0033245285441515318,0.061323346201995386,-0.03669465829193904,-0.0571452715919849,0.01744444667125461
27,-0.011908271454072231,0.05240369597436717,0.01769019879781969,-0.10955510999116147,-0.008181100332349792,0.017158878594393728,-0.08914397605741858,0.006575114055532867,0.03431532328686826,0.10415860277050902,-0.020772961204756118,0.030624237150996474
28,0.043926727800465894,-0.06300912717692658,0.07810755859997887,0.14715346607026417,-0.08443932912245618,-0.043111276322433466,0.0236115804022831,-0.019977918050956278,-0.07900079977188539,0.005988522625771949,0.05580681082286054,-0.060023405402615894
29,-0.020284919452950967,0.031935216520578756,0.0057188092190522495,-0.015260450342351553,-0.012064538513374542,-0.004038883616304907,0.011293816159634873,-0.026058661913473575,-0.019584428445859187,0.024251553635667705,0.006187983906269345,0.02685675426466788
30,-0.01991543112939284,-0.060918331049571096,-0.013827410104141033,0.005464762777278291,-0.018753655374085482,-0.0031477257433673946,-0.01351583559362555,0.053439929359918446,0.03796586612041656,0.01513412449535619,-0.010734361355154801,0.026584908479624816
31,0.027616762988019877,-0.006134436990189035,0.004930913231463552,0.002550973479146327,-0.0170717703517325,0.016823748215670065,-0.006617581551772167,0.0037302780093374324,-0.018015360707063627,-0.001493583265878673,0.010799766092349616,-0.012472944109379158
32,0.04770957514206704,0.0012151808832433126,-0.030501780220745067,-0.019770776196379975,-0.011382176955664236,0.019301939215894865,-0.006716304188483901,-0.019752906847711582,0.01464438520458966,0.00598242690068107,0.003670317672361275,-0.015227304242906109
34,-0.05229431398390956,-0.06209216607956488,0.013169768220930652,-0.012204799350205317,-9.150770373789566e-4,0.0021875640394222184,-1.0581998197141858e-4,0.04317775464508159,0.0051469977195146566,0.003999460007539886,0.0025594194214971036,0.05610198778026044
37,-0.01694406476122748,-0.005958785672997439,0.016453751195303234,-0.017850994454495228,-0.061614670269758275,-0.027075060336194372,-0.019027368883639668,0.07262525833496682,0.0087000460006883,0.0857367748435758,-0.04519550447115778,0.011848980046508875
38,-0.02505508452465556,0.0790902998280598,-0.022045087901326903,2.8499538192912805e-5,-0.018617779287547414,0.014759516495220485,0.039709756278813874,-0.03844065335126192,0.027458290800117812,-0.017528512792695256,0.01592362683219345,-0.0351983828051696
41,0.008722202145455646,0.03064752367003648,0.011204099361576828,-0.002192366699093451,0.022496048235101096,-0.029333947758174717,-0.0022086016969296942,-0.02440912778897214,-0.029915542034060272,6.439296839659455e-4,-0.03942553739246172,0.05086391955840397
42,-0.0062163594676051676,0.029661786387249273,-0.016247855905003772,-0.010591642228918063,-0.02228234309907114,0.015671225615026707,0.03400907651094257,-0.00665016855903842,0.006678580676807562,0.001346856388816875,-0.015197078941196188,-0.006082468166606569
43,0.05562640158005987,3.437729237114051e-4,-0.02469670442042826,0.03139265257899365,-0.015785935215548774,-0.03483874122962075,-0.006016396718556046,-0.020119842549805866,0.008081419532033582,-0.008160797225892228,-0.030713101730996357,0.019758853962022413
44,0.003123250568253383,0.00225869738963815,0.016596404505830126,-0.03008513073761217,-0.0030552650578778984,0.015179196023801597,-0.003974065282239296,0.012906090143185667,-0.034413683432569064,0.005393176271923816,0.002088079964568945,0.01294216612034547
45,-0.01949055939805386,0.02967239466024213,-0.03646614747411762,0.03096584470796469,-0.0086979450502531,-0.048191976569059235,0.004476652505789824,0.012656789130368365,-6.941385193485565e-5,0.005678849207451708,0.020745200725955388,0.015217164538331237
46,7.391247091612096e-4,-0.051679811245626116,-0.004310043093365856,0.016172755559370405,-0.0805071285525822,0.01465609279276083,0.009796444393893128,0.06815077168204736,-0.036298269148104245,0.0013984991265667546,0.00867037416622087,0.052964814706603934
47,-0.03135579808181467,-0.0044626015258754275,-0.014260832809439239,1.665814255508898e-4,0.002280092892247935,0.0019052219253856695,-0.00202530477915421,0.07175414535195877,-0.04109063502303164,0.00887306356248487,0.024080311890549932,-0.0054123121349245835
48,-0.004643680038271388,-0.029800076673765774,-0.01485036663765584,-0.005872727462290579,0.0010879283300516314,-0.009068186430355249,0.015588265922129288,0.011284062081208709,0.0019020888938329206,-0.0024291829506546034,0.008578135735826978,0.02822373922994396
49,0.06755946328195096,-0.09669871357301212,-0.032114918646728885,0.019429804436589686,-0.02250442247195239,0.03996528867077642,-0.04618434502404319,-0.021409352183211605,-0.0666414161283971,-0.0408049226944975,0.14061248822817607,0.08818656915652434
51,-0.008059656943850357,0.07442069508399199,0.006533017048348207,0.025333231156403364,0.06268946945693704,-0.017369620408537827,0.003855438783637033,-0.06449740232176021,-0.02529830290780542,-0.021129012996190032,-0.04780586385783814,0.03613490626799493
52,0.012239283329083472,0.06270746648753078,0.02277978494263864,0.01091304035882155,0.03350252494667666,-0.030091773669234174,0.006137173582681732,-0.05173671010545081,0.014344930375799184,-0.029289497270586735,-0.02357079249957968,-0.007032941649203613
53,0.022269556932834472,-9.130524364504011e-4,-0.10735801928592593,0.0633310177723234,-0.006241654489779036,0.04163412379620455,-0.001618555070740176,0.015288622824962017,-0.07873831629151158,-0.018489619886793002,0.03732115731043432,0.04063357365656939
55,-0.035431723472037796,0.11618576924706531,-0.037937417228237326,-0.036205742205317616,0.032351464214010785,0.07767312394862298,0.05150331460337063,-0.07132203690925533,-0.0595910455318277,-0.029473595028022898,0.03832402401188101,-0.025699170869679502
58,-0.0014750436069347478,-0.012275960499131952,-0.00521272166105861,-0.010071380329035226,0.006777885549483627,-0.01035030379826024,0.015934517203786885,0.031128944121541897,0.01580289385119053,0.01964374539860007,-0.03638708761426712,-0.009767855560202682
59,-0.011239118057941783,0.035569412407125967,-0.013595811273332462,0.005454555714524763,0.06920994518104527,0.05404174657077329,-0.00437401741603403,-0.02199333002028714,-0.04041168491694088,0.0099339492481025915,-0.04904431410649934,-0.022353720483416675
60,-0.08846764927602851,0.06207733440929694,-0.008744649405606875,0.0834556796653505,-0.0156032207250665,-0.04134287854397443,0.008168885138026438,-0.013758659831694109,-0.006743400935827759,-0.022026055585733468,-0.013720452613246318,0.06464571309738504
61,-0.013809835298387016,-0.018093846375046425,-0.015511545335006057,-0.02318841727466044,0.006951277154468842,-0.0018515407884692192,0.022606345007073713,-0.029315154855742525,0.008734676671862915,-0.02600403500542973,0.12988595979961676,-0.02685045395061396
62,-0.00492680166663699,0.021421450461659882,-0.03654507858255035,-0.0017917048071437736,-0.028436996337548093,0.0056307586502486184,0.02274863213107071,-0.018432885784749515,0.0068352585120287175,0.003193981598876461,0.004951131639196267,0.020245891055820295
63,0.038505099634109086,-0.006013751667564978,-0.044492166897656706,-0.03053963349334639,0.021066885410939668,0.04127554575319947,-0.03395705873783461,-0.0011330603444472676,0.03421272771598286,0.009781842468982652,-0.025864870468047845,-0.015676592585685583
64,0.04394859885527039,0.030722634901570622,0.003684700088442572,-0.016575535273138948,-0.01731858552632685,0.013949483391021996,-0.047664356412010334,0.004444887806778726,-0.01999549995249698,0.01754582209488627,-0.009541180802310997,-0.017850502123443007
65,-0.018503678649028448,0.07299374613443527,-0.03208621556316107,7.859362941149417e-4,-0.013215106516073069,0.022501673438677372,0.01859839622093386,0.004609861095055623,-0.01024660720283819,-8.806538660202831e-4,-0.040057252001939325,0.01983114932732179
66,-0.013996169307663647,0.10356189782267258,-0.04650444559411512,-0.037304824110499825,0.003913943785602503,0.0915023752846061,0.01860875606218032,-0.03458666433993102,-0.03854921986156673,6.354390190858594e-4,-0.01290169468813481,-0.006786226850849841
70,0.02822750292240367,-0.0020825341197086753,0.003401045532607385,-0.003062037877682,-0.010806040072426618,-0.026962178027872152,-0.0051971964150890155,0.022894900507785393,-0.01592652621340762,0.006617195295878971,-0.034352006042680405,0.02087903015204231
72,-0.006007815572225184,0.01628826051983362,0.0153754146413696,-0.019935097402596025,0.015978501920417536,-0.005296885182120459,0.007243812702954748,0.010113755557259721,-0.013362261286870717,0.013514572999725269,0.015773407044748333,-0.035762295563815924
73,0.009638453700751407,-9.800850152406244e-4,0.07117778390906875,0.0087648580398851,0.024299796245470923,-0.03878622247836946,0.005823710060257503,-0.036792739194096015,-0.01578564133272357,-0.0021504796803035373,-0.042417663149402575,0.013995410994451748
74,-0.006404742338320446,9.058686665146162e-4,0.057516054134275886,-0.013142880528209111,-0.002356774385311492,-0.03992076750617809,-0.04577626323835796,0.02611702227026913,-0.021667953680785574,0.06093934049273592,0.006342800575477999,-0.015312592762002988
75,-0.033545277590172715,0.00903313964115926,0.007930722608284166,0.01599201475737481,0.03289620289413364,-0.01276511449107313,0.02129519929669621,0.006880130962345947,0.07589042824449455,-0.018750939809996963,-0.05290934190130684,-0.04076540541521467
76,-0.007153608606616679,0.01111774856203455,-0.005607514101202878,-0.016058298237642155,-0.021863058832430393,0.019844555243628065,0.012149768891353274,0.007770430758206585,-0.011690374360929809,0.0017051943265297502,0.011936254363829854,-0.0021510980067600736
77,-0.00391689113884619,0.08259531806975606,-0.06981843461722238,0.09381514000878945,-0.010470430538334019,0.05102898299016371,-0.024261211220778584,0.018294249949001567,0.04113737852687097,-0.06563703764916463,-0.0628873647905049,-0.02234792689981241
78,-0.0026511888856360355,-0.05849622428740442,0.09094249666256789,-0.11453616097473618,0.023564072139674708,-0.07955432401846374,0.020021519459804387,0.026611884169180793,0.012468986452992584,0.03431350441779215,-0.03142431900471706,0.05835728281126471
80,-8.048728191977078e-4,-0.004810546007553022,0.009286949436212796,-0.026877507319536125,-0.004898600555607664,-0.0012308352551192263,-0.02794347088936115,0.035903107816149936,-0.015645636388563127,0.009742638534044279,-0.004050843969658195,0.031597908357921874
81,-0.020986767442034662,-2.6876580625956326e-4,0.0036669613619679797,-0.04119052776764385,0.020460071462599056,-0.019398370543384835,-0.046671240841177075,-0.025348240578044485,0.03582916533137535,-0.009624323120710154,-0.016011232008606824,0.09490414432444795
83,0.003930884625622595,-0.041357613769220286,2.3133834502844786e-4,0.017569644786215366,-0.026351197569224827,-0.006360389680181748,0.014302654395031348,-0.011774152744885044,-0.03702989061556098,-0.0055852548009728276,0.05896542727238705,0.019749791281030382
84,-0.0029192093521344387,0.09246613263208202,-0.0043666439789463345,-0.03272358282124033,-0.0347325182786812,0.006400896496873902,-0.006331366393708682,-0.06710467475446391,0.003485362538016438,-0.005305520250422431,0.09106227939896454,-0.02921856408922112
85,-0.06723774998361627,-0.05271235185986434,0.14209635501093557,0.0281684470347332,-0.02711974069601895,-0.11890887646752357,0.028671075125569045,-0.020310353343623022,-0.021051960173275597,-0.04780411712837116,0.0734425405232124,0.1051793152857149
87,0.012131661474892433,0.002043839003146438,0.01757065444401812,-0.014432481747676603,0.020978355794835868,-0.0107058840516047,-0.003897843847480098,-0.007855540075074885,-0.019020623717518465,0.010556099233024807,-0.01107407002627205,-3.3805364258852427e-4
88,0.026441458606931284,0.004019571230837997,0.005891154323347044,0.05042327811685656,5.996957533829969e-4,-0.017097382943439543,-0.01927775067798047,-0.013719500347511904,-0.04581222611515593,-0.013729902532139163,-0.003895561971133795,0.017343347020361072
89,-0.001980024217343631,0.0345722505115455,-0.0026825738496148257,0.029273181019355925,0.0860690928836807,-0.004057546149195883,0.003180605926933829,-0.0411260571477999,-0.003184502941682895,-0.02341164387181908,-0.10612175301995613,-0.00885742022613345
90,-0.006330295399488026,-0.03921889244796863,-0.01831207030016979,-0.031401704101337115,-0.06391956418623784,0.020106588779310708,0.020592937562916164,0.09231673857173556,0.002334530466103953,0.018641465321086913,0.024567465108006576,-0.017267100907462363
91,-0.0386334422077941,-0.030422298189311248,0.00381287048503152,-0.01566032924673157,-0.001402767336004455,0.09504300216124768,0.09800975572098757,0.0032369988722611986,-0.008997611597207763,-0.051264256106249774,0.00276675410465956,-0.0564886766608886
92,0.03346588763833852,-0.040110058159109396,-0.016993423285001013,-0.005046560238665232,0.016999288421415792,0.09022692995646608,-0.04766548719687208,0.03946645616633473,-0.043033467623398436,0.03128104191523521,-0.028780438224522347,-0.029810169370221573
93,0.00938070046127489,-0.041476052312961954,-0.009782632237050096,0.055048306823171904,0.02835159602085648,0.01916702481123637,-0.02568222572397766,0.013917328861181669,0.026423274688703997,-0.030054473266278026,-0.03113959241205544,-0.014153255714102272
94,-0.04830465318419101,0.02931126190227057,0.036890489874480153,-0.04065403579798593,0.027488719021998214,0.03946956487141898,0.04288217845175792,-0.03848137323606913,-0.010470564829072418,0.05173695769286901,-0.05043023774903845,-0.017502566967780728
96,-0.020192918445232327,0.04322468084386516,0.0054771437889796215,0.027659029218460345,0.04760965979799605,-0.0032385990929788555,-0.02313631826113118,-0.05537657629685525,0.011599266820024582,0.011013567635515272,-0.011289646328236888,-0.019963737648996657
97,-0.01882158734426055,0.032336049761662024,0.05837120490607004,-0.014257785183444116,-0.011526275383465826,-0.034801836569317866,0.010627525757776165,-5.296850379030346e-4,-0.05492992806903372,0.011259692303158616,0.03502381199571519,-0.006477324688870208
100,0.06895200482557537,-0.023665893861352965,0.0018182197575821364,-0.017931073654938207,-0.002319325730643899,0.005198108584789067,-0.0578419496719893,0.008880927856738274,0.0029876964010520832,-0.01234409963089724,0.01625980468381542,-0.00973381587619189
101,-0.03240697673459325,0.08149542457363018,0.010945989238537476,-0.013799494218774097,0.0020660533240177323,6.042645325151271e-5,0.03819424046789144,-0.05822989078634494,-0.002578717143411439,-0.043660800285627945,0.08692617711657509,-0.04365757982021548
102,0.05977192683316814,0.02075371293281165,-0.021943459555908113,-0.037807254793681466,0.003965470168227181,-0.050972888644804336,0.006135247759581186,-0.034568006028784425,0.016108321611286263,0.05166605315627537,-0.00547277085180529,-0.02067024614806659
103,6.089022611731748e-4,0.044406053050017824,0.0722034931694359,-0.06142135415235678,0.04178877924040111,-0.10910264171101208,0.01737712591021562,-0.04446233629431819,-0.03317028637052164,0.002197554671751034,-0.012057827136570942,0.0814295699413939
104,-0.017256246080545323,0.05094780253554034,-0.03823284237967154,-0.029317494946092815,0.008178239112643778,0.09573977065332347,0.035169000835720075,-0.02219410647289995,-0.04478346731259567,0.012246881839095558,0.004859016317061001,-0.04960447207473029
105,-0.021319743144262743,0.00690706066876549,-0.007681626001404429,0.03256022336122225,-0.0055619833509529815,0.02264464866207344,-0.005062706428707338,0.0022144403799626753,-0.004385583351070199,-0.011792953597779135,0.011694850486779004,-0.013110046636538494
106,-0.001205526851817823,-0.002509112571872363,-4.901576067991206e-4,-0.019670846397329005,-0.015209090648743762,0.005480439842336889,-0.01654815727169273,-0.005210159461812987,0.004821277036131703,0.09573104394997778,0.004561468269133062,-0.03701200200267932
108,-0.03616099742966561,0.0040230496395373865,-0.0031016294381450336,-0.020752425101147942,-0.07072810649200344,-0.003729905526490144,-0.007629554755508694,-0.0372286058560794,-0.0036044542310461245,0.06738765565947459,0.17706427408808853,-0.009776813791477101
109,-0.01188859639516282,0.051300198382046656,-0.02309714849492232,-0.0180898497295523,-0.06456822865944917,0.02803842685460502,0.05489598045951982,-0.05594327847150693,-0.006793648576630469,-0.024917534334804814,0.06921130874890934,0.0018523702169477851
110,-8.249219863693535e-4,0.05224272114086928,-0.0519056337428343,-0.00886180235674657,-0.02850119226948476,-0.02340364583717351,0.00673825746155023,0.010627320663348186,0.03576693658596659,0.0039717622424225345,-5.209223883338443e-4,0.00370957086168143
111,0.03832160060231146,0.009435947753364074,0.045017556765046964,-0.022001301800431323,0.027772745091691864,0.006804336339935491,-0.00697295532545376,-0.050049778835927185,-0.008402064845335677,-0.00934734347642637,0.012841085990871248,-0.04341982825964678
112,-0.007273258168293689,-0.03175613919298267,0.0011947761976411897,-0.03323439991739707,-0.00786388414154295,-0.017857718991161675,-0.009322762468413718,-0.003177092522266093,-0.0054369552397027605,0.05440405901291187,0.011752371687235585,0.038246567350052454
113,0.007088267240061133,-0.047396932347577934,-0.007743278051681198,0.04986184696307853,0.04656727283309272,0.00996670589313616,0.030156530164343397,-0.05085577847672501,0.02246042438997888,-0.012960403803986683,-0.03211552182529868,-0.017391888725108256
114,-3.346515841762404e-4,-0.029253542585387888,0.021359354273439397,-0.036804349645057854,-0.00566845012693179,-0.040537392474111845,-0.001758450915339364,0.003139700970504533,-0.040470826517819525,0.04307444597863286,0.011907398540645783,0.07545831461366069
115,0.003588026966188429,0.008888313565301157,-0.001923790670594061,0.013955126024776054,-0.004712206389650771,0.012130882742336924,-0.011352371601605682,-0.027619430018029262,-0.0033312199391322497,-0.019880053863305065,0.0597244146939821,-0.014339329918410387
116,-0.029327107644966807,-0.022283535782668767,-0.005389576035137807,-0.007840568800690043,0.004025542618612006,0.007217900801955945,0.03314220710401409,0.04581614236315959,0.0048113036056756835,0.03255834309308614,-0.024304090277298962,-0.021488143873064094
117,-0.026617867577200263,-0.007688420980436095,0.08129236314206068,-0.03359323154398347,-0.00790668421359562,-0.004723782763715397,0.014361818288009698,-0.0013390792025876526,-0.011514356422848001,-0.004026473774026151,0.005438082740232331,0.005190254833823442
118,-5.148725526665232e-4,0.04296828711643056,-0.011453415437688427,-0.04218402589180129,-0.012758658409372625,0.043700079918425803,0.06856066210042971,-0.03230752821903773,-0.0411167884909327,0.02240271128315946,0.0022414100558655705,-0.029524677966442245
119,0.010115604511399664,0.022115240822545384,-0.006493523616692476,0.04892985391081187,-0.009554541645495665,-0.017986390041959305,-0.009800805401386134,-0.004535372317109802,-0.010902244683776874,-0.028908662168609118,-0.016098456989720716,0.023119297619993134
120,0.054479314525577326,-0.00670321115705665,-0.0375988653725385,0.011640100230311276,-0.022976862371054823,0.0051846837208730885,-0.024310049724131182,-0.021107495948920862,-0.005436280004466072,0.00979759332103497,0.05409936956031928,-0.017068296779947905
121,0.008241150890775503,-0.016484149449150016,0.0017960896647865228,-0.02473524920767604,-0.01660608014337685,-0.006999771406388448,0.019844808767393547,-0.004652309255837946,-0.018505182092184602,0.013826182351980909,0.049498166069633344,-0.005223656189955757
122,-0.039888875406251835,-0.03296377951013766,0.010730685952420086,-0.036907781813672345,0.0020236176194303366,-0.008809428530449933,0.11979029400603548,-0.004513345701620541,-0.023792409579567336,-0.026743961272999477,0.04076434097070747,3.1064326610559984e-4
123,-5.440195128491402e-4,0.054410852576244804,0.058821328800531196,-0.010149726904178202,-0.03859250655900851,0.023520849530279702,-0.014932981274837276,-0.025870219134743095,-0.05016306691433009,0.014017419334638015,-0.012581654740325021,0.002063724798577693
124,0.02732999519460642,-0.06285093538727858,0.0028751092695143607,0.10347615159337559,-0.006092010600663,-0.030084828523887736,-0.07443734981035267,0.04028636621255292,0.015840006153735615,-0.03938456505850559,-0.0010073173719598594,0.024049378328862447
125,-0.0395176494120411,-0.018956182245724873,0.01486548341811165,-0.002085069875855957,0.0019473425007240734,-0.03435302092478152,0.06920359260139909,0.010105619410400354,0.00592829194609031,-0.00991209261050785,7.267960792959697e-4,0.01141457918767752
126,-0.045414928852509404,-0.030436244554359837,0.020027250573345683,-0.010400852294665919,0.017813671363196042,0.06839441838834626,-0.011514707480064649,-0.046593812511311596,-0.07123887174966707,0.06607434983304401,0.08393470798385654,-0.025506671081706955
127,-0.007945044244437552,-0.0337937360817128,0.044441203191635054,-0.04814084446174013,0.009553205935814954,0.004113883097856337,0.05198451522923118,0.009224028017243702,-0.004307427126284125,-0.026205125518598993,-0.02403148154371489,0.0277551715861864
128,-0.02256195898214497,0.009478272686135472,0.009201617920355972,0.015300909562424045,0.007263817950423616,0.008838408835507053,-0.042284592340915604,-0.003211268818017865,0.002047154067401099,0.007241990634640057,-0.021775822765847202,0.028486593183065193
129,0.0036886721929046268,0.006382153507346296,-0.011609231597754103,0.010467030391322444,-0.004697625873397522,-0.007007656814216889,-0.0037374691914566585,0.023720869912221387,0.0033975417595938175,-0.009273792858781715,-0.024448820795382742,0.008916578977474693
132,-0.00803800212150115,0.07020716466332226,-5.093082392138015e-5,0.009016443646860717,-0.042078136320609714,-0.0046217208378212344,0.0021419908049047365,-0.050656702178326,-0.0030749695749723305,-0.0031204323302640815,0.022527673835613493,0.007747621236714723
133,0.00978786588895679,2.2184294552592596e-4,-0.01965205901690875,-0.01060266385327687,-0.010071343343499425,0.003864888523857616,-0.007689989113261612,0.016898213287444303,-0.005503394694675645,0.012248775945998805,0.0108153388673952,-0.0035800974005419373
134,-0.009887179037104052,-0.023690621052010603,0.010783497428698849,-0.02366989309015044,-0.017692370918861666,-0.034389494271773034,0.0022537252715174962,-0.0020275011678627664,0.047175752564008015,-0.03149106725504983,0.08775263864935173,-0.0013663205812966678
135,0.024735755816064214,-0.05117910047003752,-0.019311537235356613,0.06635301558095266,0.048024882806029214,0.05040696453259636,-0.035608292735432735,0.004362026438695081,-0.021507284833675883,-0.0460182110762191,0.006659925859504571,-0.026372547466356214
136,0.04404407268858031,-0.015470063916268206,-0.012261764110797315,0.009127563131642999,8.496698750902939e-4,-0.006146920351935074,-0.009539142365188954,-0.005067669198755971,0.007419888586160476,-0.04247989007281424,0.0053559035607390615,0.007115245958014826
137,-0.05115108628408277,0.040246310325661803,0.0406355979234102,0.0329848896528517,0.02726281058056425,-0.03913399840947016,0.08018696573602867,-0.053693838300256536,-0.011962996755112512,-0.03321525271686748,-0.036919660262553076,0.01635796545339012
138,-0.05109630770851704,-0.01349599472046703,-0.016063391211370275,-0.049635930120151495,0.0025128226721854072,-0.0467471959523564,-0.028725286086819457,0.001993455684130452,0.016711322290737202,0.03499481801751455,0.11481211191694944,0.038828758340752875
139,-0.005437865736649852,0.04914118512942034,0.021832089033672526,0.007374160376537116,-0.034924775641093454,-0.014499200182105099,-0.009088003676229176,-0.020621706966518955,-0.011916643160469123,-0.0019420710065837048,0.013662280422509165,0.006174879989795212
140,0.01964539545705095,0.01830181113276465,-0.023809668440223346,-0.0036147959651166386,-0.0292345522030949,0.0047730186958586844,-0.0029332713374592423,0.025175498935931035,-0.014788488810992059,0.010345346576815406,0.008825680264193947,-0.019234439458078772
142,-0.03293070939595391,0.005263595957555101,0.007499810238736397,0.03424133645857008,0.030543234260747714,0.01595722262674526,0.01419334107438384,-0.015413509551418125,-0.03136014369348478,-0.006063190471289041,-0.0197080766213311,0.008753992248723455
143,-0.03739763045858435,0.003542243530693434,-0.032624288115705426,-0.010516837331119208,-0.020935950109230033,-0.09209840133876789,0.039409947625147636,-0.04783064782377403,0.06416737939710093,0.02122527608090215,0.11560914902130337,0.05397921379370174
144,-0.016801098903281728,-0.0053227393396384865,0.018733482122770845,-0.010245279623575613,0.00203050292791034,0.015890106745028488,0.00909805881508365,0.04119414759948462,0.004361614936840054,0.0032187958396805993,-0.034361120634250786,-0.02219610418495806
