Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0.42931482867330184,0.40321350053891475,0.4559383721943429,0.4632810593388565,0.36423724654901185,0.38364768886504264,0.4167874767285492,0.44865598142399266,0.39814468559240396,0.4969805292830771,0.43057799854192536,0.3208260315198739
0.47773207601285034,0.4922134884681933,0.4805565386657228,0.3552651731280186,0.29141925031390375,0.28556848091474496,0.3186837875061716,0.36300082507592313,0.38712208779512003,0.42658507167400284,0.33482467098573543,0.4261455144756115
0.5088214404292355,0.470918958268274,0.4474162181748611,0.4246184164689797,0.4149964711527298,0.43590948511385236,0.3035346966432347,0.2939217130823837,0.42700198957082175,0.453522798472588,0.47482284447679346,0.49201698434282837
0.4628272947919555,0.5377429725610114,0.555002343017807,0.5269716396174576,0.46254402627814384,0.25616468033388495,0.45567996917592923,0.43914392362238497,0.3992029964250568,0.4331036804736756,0.3800635514230913,0.44104931139781256
0.5076314085115007,0.5825696023080819,0.5139161566000693,0.464505240193983,0.413965649010642,0.36317112876027724,0.4262037574341911,0.4827776810494025,0.5381408317155816,0.5606198396978421,0.39978927651603846,0.4273285965260658
0.36889036877578896,0.3676892026094662,0.4323099228109551,0.5038542916054607,0.3998190011857177,0.43458632602606967,0.46823212425866834,0.4959119122397868,0.5235917002209053,0.5466136116427323,0.5544072671710399,0.4472041235382834
0.571192827552927,0.55878230947082,0.46762504063357213,0.5719743544704023,0.5655499254993762,0.47732331038532655,0.44394079804330255,0.44624432555912197,0.40517164793903615,0.5052417247071418,0.5756772241156423,0.5715916607548102
0.5432522353919734,0.3811658000193574,0.26367741299508873,0.3347728445661936,0.33630276004058457,0.2702559021162875,0.3083544710261732,0.3678065207293322,0.4491693393244462,0.503474312978611,0.4169749880433857,0.3863759409813746
0.2461879168782059,0.47967107218648664,0.5317134013226175,0.36245602391355414,0.3424694096746619,0.4985063641105454,0.5002424238460974,0.5704452519093262,0.512699753660198,0.49826776822561236,0.40055979506729944,0.31188711547928255
0.44496687475290086,0.5168295521853336,0.5138054470230048,0.4655529041180141,0.4188568948551198,0.38338918056126864,0.3791072466588555,0.41134338742061555,0.41610993241706895,0.5038233282921011,0.48399126242563145,0.44745049449688523
0.492249907917933,0.41286153475368353,0.30593005200502804,0.38620816724579043,0.46702979992983745,0.46430140251554836,0.4538975584903544,0.46708834065178334,0.5157542472410356,0.5456849030881394,0.545420142740876,0.5028599167662657
0.320939760067939,0.29843905401805987,0.3745416508733931,0.4092314608339092,0.45144065395774785,0.42799384761140047,0.39839373339617523,0.3362966982924331,0.3187168858887334,0.4279129646356743,0.35599058777866716,0.369216562593389
0.3915545617560735,0.3707300486750008,0.37599802950210554,0.35941703013632015,0.3932815574436873,0.488673035475493,0.4977604205102563,0.49593085479988847,0.48248795388774557,0.43319572025684194,0.4192265455732645,0.39756362615750385
0.4845262718660254,0.40689921867118495,0.3271549460324723,0.34359784948156763,0.4154567686887271,0.3897643401895604,0.3814979741911134,0.44168131550410744,0.4537639146405624,0.46025518147503924,0.46696282387066534,0.4539602109838051
0.5326815895433539,0.5038480945939324,0.47555735083191203,0.4098166297818526,0.34560111307773433,0.35882308435884075,0.3703621111228638,0.3865113299106283,0.5054329016494552,0.63758551920893,0.5726767373351656,0.5383691012771057
0.4913312354973059,0.49012661096499827,0.47046933831470183,0.4861425749598196,0.438407516685968,0.4147984266583652,0.47826292303685075,0.4378848430687707,0.39996946189382115,0.4517020152263011,0.446236393825718,0.4525660681657213
0.47941051947163404,0.47742797134209386,0.4872065606855847,0.4086364932965789,0.4272927221217552,0.4907736072585003,0.48236013959602986,0.4748707311271423,0.4707253653725455,0.4857427055702918,0.5086004160762203,0.4954671255025564
0.44181416171671306,0.44566933043155726,0.4289006486855582,0.430507250648432,0.42235680833626243,0.4139346846136872,0.4231250978550179,0.4458774268370867,0.46137732791046143,0.4778201690604862,0.4504145623767427,0.43812277715596026
0.3823409209517149,0.4503579619413623,0.4647742907794405,0.46114606925482504,0.4525376085009113,0.4817868098159509,0.403384121620044,0.36227574377744015,0.4476706442438481,0.46503690990642366,0.482982051091085,0.44968746287277633
0.49368525389305873,0.4784607718789636,0.5327252626504957,0.5262955982653715,0.5270432915295225,0.5202506059716173,0.5556346426578576,0.5551749425907713,0.5599475977208979,0.5095049904805862,0.4972100885591193,0.4673632980246208
0.5204631729190543,0.5468117874296209,0.42823065014162,0.3469674631008308,0.35157374523111484,0.4033460618049364,0.3683588849919195,0.4831187493613265,0.5416931608935094,0.5983780752794929,0.6147171250910546,0.51401448194325
0.4738737982448641,0.4904755389339901,0.42443808762391366,0.2772365943222991,0.3388099234062965,0.4057160531979135,0.427513265453384,0.5128205128205128,0.5842921892026522,0.5468337669711982,0.5246250642351664,0.5198227066121819
0.4135648621767642,0.39010294083004926,0.38290839622782524,0.4179382039539091,0.42454961662477375,0.40505907230499744,0.4058181812527537,0.41463676618351447,0.4189096553575998,0.4097856833298127,0.4003575789010994,0.3912336068733123
0.5013891378950208,0.4486490741249171,0.4826438655028695,0.49868451597326824,0.48623994685707905,0.4694848317311018,0.47104328569819076,0.5060018204583875,0.48073869673734254,0.49074936292209975,0.5010937179796823,0.5043069290976857
0.5130464945067391,0.5634687084780459,0.566956509718267,0.38060568309403553,0.47354844839665283,0.34531721342383104,0.44857798736251786,0.47182717048520756,0.5432983933543051,0.488261018624511,0.4966126463674357,0.34482558677814024
0.38461840205862047,0.4247205127586434,0.43317563927624786,0.3466402219727075,0.26289626974347485,0.16052168458469096,0.4562001662408029,0.4362277749870355,0.4057701360613178,0.4143836832475004,0.40485349426992434,0.39563073074323785
0.30444038446034183,0.2953307965516931,0.34438119468154643,0.2892018556349472,0.24401341300399954,0.3101824077857977,0.3323428009275102,0.3023375659226144,0.3205031279258669,0.3380827040580467,0.41227250620728495,0.373827842193479
0.3486607147192024,0.3923117248079952,0.40528997940979816,0.4364935456518142,0.43433594619090576,0.3571435308427874,0.38040827223990614,0.4101204318606025,0.43983259148129883,0.2671301494436464,0.4982984539607335,0.22204799055467073
0.43269383181279086,0.48470012352612374,0.4813515157390702,0.47764412854626087,0.46236382723969705,0.4465741825562478,0.5030851636828896,0.4699118009940257,0.39971459188278546,0.3844342905762217,0.5477978307645018,0.4360247694143161
0.4145774912607233,0.34722719221957127,0.2872829417773238,0.33145649121264825,0.3742050874403816,0.4313813488501656,0.4295437220541279,0.4505250030791969,0.44426617530490276,0.4495417200543752,0.4412339408323821,0.4248295572397027
0.39806658751974755,0.32552856691681215,0.38909610408381534,0.36217394679241816,0.35828632127010934,0.3542691082303902,0.3556649116352877,0.3930489644061774,0.4038777499465648,0.4113487540168557,0.42101760522582077,0.39394310126281473
0.467022244326896,0.5152027818222888,0.4643513071426521,0.41016760013172904,0.34881203386148996,0.28541128204890953,0.40108991440820263,0.45669342364819693,0.5122969328881912,0.45973069715395454,0.4745530257853101,0.48717997200956253
0.4076552532625964,0.3638735388542115,0.3831776359534984,0.37099113020331753,0.3578735927955843,0.33669623420086425,0.3766822087640535,0.33180103724658183,0.4214919595934167,0.4110302784526294,0.38574549418444165,0.38651282355233985
0.2183650543545601,0.32658001903421097,0.25340963221222734,0.2703633739454475,0.20970641102456564,0.21338223699996575,0.211864406779661,0.23245706544061234,0.29298465648108935,0.2880675523569322,0.28152888905925555,0.2095630116041413
0.516322766264076,0.550315608819594,0.5662258254744628,0.5100715864240906,0.5193910225933999,0.5714563698934968,0.4806280622529685,0.5837931422780248,0.6002464170266414,0.498253937144838,0.4576926756686197,0.49151357094841414
0.5012353107144818,0.47778482367439384,0.41980957281464837,0.5033983463568265,0.44086396326667016,0.44713807282948514,0.455792076941166,0.4857910570288082,0.4954504082915285,0.5873689167949491,0.6266133271013893,0.520733700252515
0.5102454186553532,0.3446761141947179,0.3456185698651863,0.44245557006094605,0.3770585031398181,0.4452757156877559,0.5092725211216136,0.4866347066327737,0.4954160106930348,0.4781410043931026,0.46029016454983934,0.4660359507086985
0.5738762104570555,0.5641201251855223,0.5372895351547514,0.5104748695810083,0.4845251932193214,0.4577105276455783,0.4860808894822312,0.5103416457709812,0.5734527102090762,0.45346206121312455,0.5591589853619977,0.515585112643612
0.3256132019281226,0.3123812946573671,0.32453258052573125,0.3107458133098221,0.30529478156517503,0.29966204876237307,0.27964998788866857,0.31692568783294395,0.34468330684936893,0.3686812421668291,0.3622449376567723,0.27384446966154163
0.44207847711832937,0.4493878138045173,0.4479569574396254,0.4463727950356379,0.4549156159613603,0.41185444367134194,0.3972976725850057,0.3822556757957916,0.3331753544592605,0.35945926904322667,0.4203126217121492,0.42629956326142604
0.6049175062409924,0.619071572356795,0.6004845704711349,0.476226714634451,0.4396205604606317,0.4580128699623338,0.5741757265030277,0.5551621583345135,0.5973345376085786,0.6385747024563466,0.6697765256682454,0.6575241969901148
0.49504339508601597,0.3689162955720824,0.47381925836740474,0.25346435429117053,0.3518907399846309,0.5412615514283134,0.5184253977784449,0.4981777568774982,0.5252854324825155,0.42750845229339623,0.3528778139409633,0.49799786768396614
0.5038627082958187,0.4778581672690498,0.4735906134732052,0.45628903962528156,0.39822766494456513,0.35903201780837357,0.41296386951161523,0.43348740594425944,0.5070468281879255,0.5782333658430862,0.5874602740076996,0.5963895399734546
0.4595532749773619,0.40688843057879776,0.45182687343005457,0.4991366954800241,0.5449203942380592,0.5261158046432381,0.5079178147127662,0.4827393007135079,0.4575607867142496,0.5290803897685749,0.5056527750019705,0.4829808897439663
0.34890057814425185,0.19831845236377407,0.261525992997508,0.3232753961212033,0.23448737606663345,0.3667040718178904,0.3036163109804587,0.3854283550056931,0.3215413611895243,0.3173941658078979,0.3439967676000717,0.3791458260714319
0.49610402900793077,0.46612141293689946,0.3582427192372999,0.2434647249524006,0.3829496664200497,0.4144327355641832,0.411727076160621,0.5370650229051915,0.5291611741332594,0.540439779811278,0.5412245831784254,0.4975638249373147
0.5146776277030243,0.41018770294886353,0.37884399518670353,0.25815253502805247,0.3550701710873891,0.4731698655245137,0.4912269627887909,0.5098859632952107,0.5285449638016305,0.5258066312185072,0.5238977276560378,0.5232081120674711
0.42546267023767553,0.45998436654440505,0.48102441834364457,0.4745886582698323,0.37764694581597846,0.3017222866469098,0.46285796365175846,0.3904610828734765,0.405484329127163,0.4952450095995357,0.44511313898854804,0.42315765900850133
0.509771718262539,0.4662581242266294,0.495566995505731,0.33305299595339083,0.4882327372081471,0.46524855570074536,0.45976503016616244,0.441606924834862,0.4946651949963208,0.49628204877885823,0.4995062272885057,0.5045548294068827
0.4748493976406539,0.49483932740568565,0.5261930084171434,0.3882213378233583,0.4282358025018553,0.4836039550072569,0.5041390549945786,0.4944843491732305,0.4572544887234509,0.48459014025654784,0.49834965299483297,0.5012677624217131
0.5553135349627812,0.630324553346063,0.5917638365290692,0.4951856537093782,0.3621027011549107,0.516436979615274,0.4558743504410569,0.5332820422884383,0.564929666000353,0.6404018483371863,0.5442695568079995,0.26546912317261667
0.4676874972892794,0.46633358776968153,0.4605034757989805,0.4579329448278454,0.4354522447922603,0.48281475013316894,0.4735661423877001,0.4517866884888162,0.48872611124772425,0.48613643900410336,0.4834604443523618,0.48784643343934575
0.5096334793418817,0.5633846891280871,0.608433056305876,0.618531827663953,0.6199493899396308,0.5950156235377534,0.5708861721810978,0.5712728545614311,0.580565363171673,0.5812190215160742,0.5818944684719554,0.566642954926391
0.48255091078539225,0.4883804289384074,0.5082831882314255,0.5449101370019084,0.5044194948673394,0.462579164661618,0.5137912082229792,0.5675790192797572,0.5252915493766875,0.5254218744666959,0.5395880722842106,0.5183760951369576
0.41241162689091304,0.37859825524102086,0.2718153312769266,0.3191688208032313,0.354935070939036,0.41234826793563734,0.360996722766142,0.2937886741508009,0.4373236177632441,0.4388088609127225,0.38971445022063234,0.3835417287422238
0.5001049302214029,0.381801737678451,0.4292747090028276,0.4705863108856935,0.4804719069091057,0.3159779138987145,0.47701132891000014,0.4700516437021153,0.46280967062616446,0.49742905972832013,0.49833071174229365,0.5197555135103175
0.4898830684477975,0.4846587163660334,0.38669656000181934,0.48205410683570327,0.45668234228548943,0.47129554840971094,0.48851156611080043,0.48340669838142514,0.5054695470085598,0.5053875972065813,0.47988917179467083,0.45339650761828065
0.4418969375999473,0.4360078257072244,0.41797981469774415,0.31787779675431493,0.33144509615768253,0.3565519090307167,0.3590319382778633,0.4187502057177113,0.38707102371148966,0.24278560924229337,0.3307077056794158,0.42439821145420825
0.47251873094745,0.4461951339546614,0.4285991561938243,0.4091178951014689,0.3902650617862863,0.49911493662676,0.3720258592908073,0.3090928368793281,0.341443989520573,0.3764082733017846,0.4125380332090366,0.4944303402837864
0.5167323610660906,0.32577300654467745,0.4326923076923077,0.4274176403481877,0.4223131235635554,0.4571830100761354,0.4695316560363494,0.4278290700502491,0.41291149397152005,0.500959801721872,0.5059993639644708,0.5146865330492597
0.5051923302870923,0.4787601895176716,0.49567051509769094,0.4684633027522936,0.4950850119288497,0.5274920175694571,0.5304680101027939,0.5126792581420322,0.5111279477633988,0.5096266796550439,0.5382317016359096,0.48847664194925117
0.42924064822412067,0.42763396051185365,0.4424992566161166,0.4379884368609751,0.43483320393761854,0.4315727965834834,0.42841756366012684,0.42515715630599177,0.42132874207730275,0.4870240412405352,0.4169315924055486,0.42238020003784227
0.378032876310229,0.3643453800448101,0.37688340004555954,0.4249113426737625,0.4133454248805782,0.40139397649428776,0.39026057584043744,0.377876610314813,0.36592516192852254,0.32379297834837684,0.4291896323109909,0.4267424754905136
0.4366776867183767,0.43462820155070037,0.3114406937658024,0.29829880449395263,0.3023304306595187,0.3774088837894979,0.450065451334639,0.5214503670533492,0.5251120824190658,0.5286556779342753,0.4004674448013408,0.4454165613784066
0.2982828844801163,0.40858543799271624,0.426105180392634,0.27637542070712123,0.166930602158345,0.2483047372726686,0.29060888533345797,0.33432317166294034,0.40752038546424274,0.4235391823406011,0.433362627445099,0.2565702283197318
0.5344235280620001,0.5427273296523555,0.6168781918390049,0.5882746929270896,0.598333577607139,0.60872775844319,0.589418639270567,0.585630485059464,0.581842330848361,0.37011466003501736,0.46468268387197115,0.5352725068329254
0.47206927419710354,0.42275949435481275,0.43540638316103486,0.47230340682168404,0.4686349697194616,0.46484425138049845,0.46117581427827603,0.45738509593931287,0.4737794141776885,0.4934994340858998,0.49235121668990023,0.49124003856473936
0.5709302284999507,0.5668927430563436,0.5431476031467541,0.5263108821953894,0.5100172812747137,0.5303948851812722,0.5461565649649406,0.5624436340747312,0.6235827664399093,0.599971712343781,0.582021962796391,0.5763358581058511
0.491234360062212,0.42971562718022915,0.350850085562875,0.2009946401429295,0.3077813414511943,0.44834345792658925,0.5154702855186628,0.4230335258082806,0.5277330250952252,0.5418334695020232,0.5129454269415721,0.47615904902882333
0.5341021008681903,0.5160688488414888,0.4691813255564219,0.4808686887503181,0.49217904022828207,0.5345175222388165,0.4736648953835139,0.5362298109512622,0.45726303852119443,0.44307011335548413,0.5161060211474671,0.5165535518972432
0.3563794594266984,0.43499419320020305,0.43677434628346146,0.4227191812802607,0.409117408696518,0.39506224369331727,0.3814604711095746,0.3906025466989351,0.4348221153519656,0.40573990720072334,0.3151045211502518,0.3404879666168483
0.24685753031587063,0.43135840487898386,0.4396154523589574,0.3926145585184414,0.4380646835621835,0.39451234255449713,0.44549384158791705,0.4745911123301716,0.46479296255073843,0.4388701083246776,0.4320133921295982,0.4381613756613756
0.4084404127103651,0.3677257913057095,0.29593077768031484,0.2567693832961165,0.3653731771185402,0.387556680695907,0.44664431557327544,0.39562763162319725,0.4333928468582618,0.43904334316697735,0.4423895379889569,0.44451108666763994
0.3596123941430357,0.3760305915060773,0.4139968615135353,0.405165545486897,0.34402562466836234,0.3066478633039257,0.2852624368770381,0.3580216350842448,0.346545162913574,0.34919903880166886,0.3519413772193668,0.35459525310746165
0.4209539001269916,0.432924451956075,0.46148670391715185,0.4541147616239562,0.44698062392086363,0.439608681627668,0.38871915263165996,0.34676376290865374,0.44619275303636224,0.3570863259098199,0.376199999953998,0.3946971038677188
0.3577324063014709,0.2884039939523749,0.3450520434971073,0.3599793317400069,0.3987033817403408,0.43871823340735255,0.4487655318120325,0.4048570535185908,0.47387172797730587,0.45473993216799513,0.4776745573035169,0.42104872179645303
0.4254466736815339,0.41382106206835867,0.3907783106367564,0.3661464039340091,0.367600406065605,0.33347186138882834,0.1911083703720941,0.38200844108454907,0.46026342084500815,0.46285239905375497,0.46552767653612676,0.460555805726766
0.4512475011618463,0.4362509509846671,0.44064863180411945,0.44551749271137026,0.439213339963946,0.5060619396613787,0.48471925401463084,0.46230333161548487,0.4772111050789545,0.47627720738940127,0.44412608147228755,0.46274980027697754
0.390482752539429,0.4235642008075865,0.4755270629455117,0.46202862612546425,0.44327539567272684,0.42239362917486317,0.43470674606409837,0.40571696668820784,0.4157241345172034,0.4590971550026586,0.44354683292883146,0.43129175259369223
0.5319959370238699,0.5226416519273791,0.5265122238936245,0.5045365839986873,0.43354052742436344,0.47406228620720425,0.5008102161567508,0.49700366523506445,0.49319711431337804,0.5609192469276022,0.5580229224015034,0.5459745822413842
0.4870794497519297,0.5449203942380592,0.5332547974387203,0.4696692650398378,0.5015708492199773,0.4696824015994384,0.4823823977307616,0.5041066828372793,0.4607877115735949,0.5479173794047212,0.5274176422391067,0.5075791869175442
0.4576596343141743,0.46642065877084427,0.46836652672443707,0.41772504410980815,0.5052248009451207,0.492128848280277,0.5008828167556533,0.5328796326332624,0.5484273422557537,0.5733167681856068,0.5492799599460043,0.50422078340576
0.5423392284502302,0.5414182282793867,0.54109724860984,0.5231143059770735,0.5769598263768273,0.59454516065666,0.6128224041438145,0.5758801836664061,0.5897828890867791,0.5118837039532793,0.5221458915555127,0.5320770408479967
0.4469324184009751,0.45719020301399993,0.4224504354546265,0.4013014969738232,0.2448511630849016,0.4564886875103491,0.44700604840150504,0.4714083350708165,0.5035700450355312,0.5162075732247983,0.4899880283470416,0.47027513361335027
0.4578720139599254,0.4176043915939297,0.3062313722763071,0.3030727663250608,0.32674367384137504,0.4771131377290871,0.4459279241051132,0.4529698356529266,0.46001174720074,0.49867299902220985,0.44863629084219464,0.4501289370925374
0.44700191788984756,0.37828701866768766,0.36496478233097784,0.43315491401874595,0.48575416675668226,0.5054860369014564,0.4448289220315516,0.5101033004101001,0.5512638785750332,0.520196033030888,0.49462985971919327,0.4838031478250108
0.5480548926728187,0.5242952097180839,0.4154610731371722,0.3210866597180118,0.508209108515758,0.41395299053630363,0.5353971376025911,0.5074160830797583,0.5084895742954412,0.49206990613516255,0.5462565963060686,0.5177608238775779
0.382764580219073,0.37240327398770756,0.37240327398770756,0.5051380183220829,0.5450682029023347,0.5412852033409234,0.5346324535015256,0.5293290398716061,0.5096860428069673,0.4750258218409445,0.48469607084515515,0.4207226038102829
0.42432803111003425,0.3483426418735864,0.36379854333146583,0.3579234115264851,0.3799094357017191,0.3793637593379613,0.40462610679844113,0.38727859171369594,0.39130088357677423,0.44076847479558345,0.5135569208326319,0.4498805457195746
0.4598334584955532,0.4557665026712142,0.4543521180479444,0.486238748631458,0.4821445049367906,0.501144231047768,0.4942446319235705,0.5272755986811822,0.5077754424473881,0.5055692021006267,0.49301730224443335,0.4788950457636769
0.6442983172684201,0.5953818829266633,0.5540838411332023,0.5083610091475849,0.5140574204148379,0.5199437120576661,0.5546406762410946,0.56537623495001,0.5773556524619121,0.6134137760021924,0.6328653866678867,0.6347629581080343
0.5014447234831286,0.46589813866634544,0.48617029414544094,0.4943152804061158,0.5443705175840318,0.5452577598362829,0.49953279442370874,0.49031452568200584,0.520163151794659,0.538126857969753,0.5226783555640797,0.4927795866417662
0.542084469425923,0.5289926955870452,0.5064903554531116,0.5309492886238858,0.376262774580054,0.44434469242680324,0.47062909847831147,0.5153414208742287,0.5204524223731873,0.5406966994122726,0.5431968627990156,0.5466192003131035
0.4413617641708061,0.43570447246235916,0.49194528477125105,0.5226178677615745,0.3890367759401216,0.27336645317440667,0.4979300155065976,0.49731802601383324,0.5203929198172885,0.43334925712830696,0.3349873871889519,0.3213471655396214
0.4431943823803149,0.4376197135994648,0.4326931653847349,0.4412060152852715,0.43904990055614457,0.42659698391209905,0.4290604343720491,0.4237513687796569,0.45504773013290767,0.44474539481549036,0.4135210803273123,0.3870135525136804
0.4662064764191944,0.3484967082621184,0.292439371720146,0.3779377678223681,0.25747924420269114,0.2848719200431643,0.42513657183258347,0.3988323811307796,0.48671014536011703,0.48671014536011703,0.5005651824396921,0.4958366488569272
0.5780219626129799,0.571635607691145,0.5501141206288029,0.4669711002740689,0.4346830485455292,0.4651073027636252,0.43833161771708884,0.4677355676434462,0.5131332361602762,0.5172043263795572,0.5273489982981518,0.5861403991393357
0.4534078570327113,0.4880816176824563,0.5033828307061448,0.4408064864222416,0.42052697802024575,0.40843926283456056,0.4363243750552315,0.44632274482041345,0.4309974211127532,0.46154046396737924,0.4931016082504928,0.4133992260881614
0.3337447280953548,0.41355771144082454,0.3751389792955983,0.4010856693290875,0.39474395300108567,0.3504513893095206,0.39224766169481884,0.396439704446354,0.39701960770061917,0.4305161999746053,0.4274234626739358,0.37815734311308585
0.4833633558522461,0.46028691878784567,0.4913950677367816,0.4999205229621067,0.4981013622374219,0.4962215628219142,0.4759731441050566,0.455049778097637,0.44480321340579504,0.44329101498391754,0.5373247722080714,0.5197225746350231
0.4511009287552577,0.4729688243510829,0.36382654947618226,0.22166204120144795,0.2797422746391383,0.35588376400538013,0.4180051711979942,0.3750400061519099,0.5232048563435323,0.4540478651837768,0.3946158398698424,0.43864896266811604
0.3912800430639816,0.40832104326601615,0.4264521684671989,0.32490420258301317,0.23096701212579596,0.18517673279729005,0.41086766012333864,0.4071816698961811,0.41041348818382783,0.41655146157093353,0.40036349776405117,0.40476228436593226
0.46771502365466566,0.4752566290583261,0.48017688990583474,0.4539610182215426,0.45451836371140153,0.4550942873842557,0.48176829831835544,0.48711404528454993,0.5367788504046196,0.47501078032999344,0.4511557125892528,0.4517130580791117
0.4226925181871641,0.41111889745386593,0.4398468528102058,0.46047539666001847,0.4301311692860918,0.42135275648373727,0.3238695319444648,0.40937793877642253,0.46474732913333283,0.45649646081587114,0.4633093844443229,0.44208216608595735
0.47362784047920703,0.3864850321193258,0.3382655320535529,0.2867205492246233,0.2368383077772721,0.1852933249483425,0.3104598631257752,0.3612259407889333,0.45015813294425217,0.4426337729383316,0.46399819140627496,0.43564488901037035
0.541150175316328,0.47166333848574266,0.20077573489066636,0.29273484118825777,0.381727524702056,0.4736866309996474,0.48105076957651977,0.4886603794392878,0.4962699893020559,0.5410156824668255,0.4553525322499332,0.41902759839795467
0.45907769688141986,0.47385163126863517,0.4721909623393787,0.4258598848025389,0.3793186745870761,0.3682430654401092,0.43349532228130316,0.42297417631344614,0.43856977523299023,0.4840916157110279,0.4717086327697853,0.4813797691456518
0.5950978571482051,0.5861977185685585,0.5691776980922786,0.47262117554495253,0.5772936956926251,0.5855547550432277,0.6024808794750652,0.5817079605255602,0.588661294385782,0.586868286970473,0.5894907479506746,0.5755439434106098
0.5516247594143476,0.5206960285235892,0.4456298182481595,0.44589811756272374,0.3864648442020081,0.5550362234166861,0.5130900906237044,0.5323927788974234,0.5398497014746387,0.5453584549081183,0.5558046104612939,0.5659137932546897
0.4259175351155414,0.43704567316459564,0.36792491682627027,0.39596020777391044,0.411433521004764,0.3944673720793123,0.41865486832568255,0.45443736873494095,0.42094029570999364,0.4239845948866545,0.4634561959022586,0.46049686660698297
0.4467407195525045,0.45527323876219544,0.45468290080434015,0.45402931235100036,0.30765285249812085,0.3306418013710668,0.4521107139879706,0.4687580187682348,0.497519298956838,0.5062461441082119,0.4991293648260584,0.48482845415305964
0.42572350784150315,0.4662756212415507,0.47060756051975544,0.4455147470818445,0.42236695292467963,0.3751452096963099,0.47287658378166614,0.4488329647828294,0.4478473400268284,0.2847081926580199,0.3330782958874521,0.37988807320625745
0.51232806555458,0.489369447003239,0.4337114281079502,0.4573594442376284,0.4530825019344369,0.48208355518058954,0.4603475127492595,0.48650670376507565,0.510997710611245,0.5294191384754194,0.4514376875969476,0.4813837751170946
0.3688156812468172,0.39644868812657885,0.2987721163807773,0.22525791997284317,0.1757238850957606,0.24298438923507665,0.43981683627994494,0.4218721586746008,0.4352942495799846,0.3916286779941981,0.38316894511689237,0.37441802157901627
